品牌,新车价格,里程(万公里),价格
73.0,58.39,5.76,37.98
73.0,43.68,0.55,33.78
64.0,8.56,7.8,2.78
123.0,35.98,6.0,23.6
39.0,19.99,10.0,4.88
62.0,21.38,1.73,17.58
69.0,73.88,1.3,57.88
69.0,43.8,18.0,5.38
64.0,22.98,3.0,17.98
73.0,36.7,12.3,5.98
116.0,6.89,7.5,3.98
39.0,28.99,9.0,16.8
96.0,26.68,11.0,16.58
96.0,24.99,0.4,19.68
102.0,11.78,0.8,8.8
64.0,15.08,16.0,3.2
69.0,36.8,10.6,7.88
157.0,15.58,0.3,12.98
70.0,24.88,6.99,6.38
70.0,45.02,0.4,35.8
73.0,30.98,6.9,15.68
73.0,126.9,0.56,95.88
115.0,89.98,3.4,60.8
69.0,29.98,1.5,23.98
64.0,15.08,8.0,3.99
59.0,14.68,10.0,3.35
85.0,32.68,3.0,19.68
69.0,61.8,18.0,6.5
69.0,41.8,15.0,7.9
64.0,14.28,8.0,2.7
96.0,18.69,1.8,14.3
73.0,50.69,11.0,28.5
55.0,10.99,1.0,7.98
73.0,32.58,11.0,11.58
69.0,35.33,0.97,27.3
96.0,23.78,9.8,4.58
39.0,28.99,8.3,18.8
108.0,42.59,3.1,25.98
57.0,9.98,3.7,4.9
70.0,109.8,0.08,85.7
151.0,42.68,7.9,17.4
123.0,32.98,2.5,25.8
113.0,29.18,5.0,15.58
6.0,22.98,2.4,17.98
64.0,27.69,2.0,13.68
37.0,29.38,7.5,10.98
77.0,36.99,1.5,27.58
102.0,11.78,1.8,8.78
98.0,68.88,4.46,31.6
85.0,62.8,11.3,15.8
55.0,17.17,0.21,13.58
64.0,23.78,12.0,4.08
64.0,14.59,5.6,7.38
73.0,32.59,8.0,12.48
73.0,49.9,15.9,10.88
64.0,66.8,13.9,14.8
73.0,113.8,12.7,29.8
69.0,39.48,9.97,26.78
64.0,10.39,8.5,4.9
30.0,120.3,11.0,26.98
118.0,45.98,0.8,38.9
146.0,11.69,0.9,9.88
13.0,29.2,13.0,6.6
128.0,38.98,10.5,10.5
96.0,9.08,2.2,6.59
98.0,55.38,0.05,44.68
37.0,38.99,7.3,13.8
70.0,56.5,6.0,17.8
69.0,37.73,1.7,30.68
137.0,116.8,0.59,99.8
69.0,25.2,13.3,7.98
96.0,32.18,12.8,18.18
22.0,6.69,9.0,1.85
80.0,14.38,8.4,5.18
73.0,83.8,13.5,19.6
74.0,6.98,8.0,2.8
69.0,31.58,6.3,20.6
64.0,13.98,13.0,3.45
70.0,42.79,1.2,33.58
135.0,20.98,10.0,5.3
70.0,23.84,5.0,11.98
146.0,10.89,3.3,7.26
70.0,30.98,11.08,7.9
73.0,42.39,4.8,31.9
69.0,105.88,4.4,83.88
115.0,98.58,10.0,37.58
22.0,6.89,8.0,2.08
149.0,6.98,3.79,4.98
69.0,30.78,7.9,20.8
66.0,7.79,7.0,3.98
55.0,15.18,9.2,5.88
30.0,114.5,14.0,34.98
64.0,11.79,4.55,4.58
30.0,125.2,24.0,18.15
135.0,12.48,8.2,4.36
160.0,19.88,0.38,16.88
97.0,20.98,0.03,17.79
5.0,59.99,13.1,18.8
77.0,20.19,2.0,11.38
19.0,10.1,5.6,4.88
91.0,18.78,5.6,11.38
39.0,17.89,0.2,10.88
70.0,34.38,4.3,20.98
69.0,46.58,7.9,32.28
69.0,41.98,7.0,22.28
137.0,122.5,8.0,85.8
69.0,77.8,9.0,25.5
70.0,24.28,6.0,8.98
115.0,98.58,9.8,40.6
91.0,13.44,8.8,5.58
64.0,12.49,13.0,4.7
55.0,5.89,15.4,1.98
123.0,17.98,6.8,7.58
70.0,21.88,4.1,11.98
91.0,9.58,12.0,2.5
137.0,39.08,3.7,19.8
70.0,30.18,4.6,16.68
73.0,43.56,9.3,15.2
113.0,29.99,0.01,27.8
70.0,44.97,7.79,17.58
116.0,11.98,6.4,5.18
64.0,15.49,10.2,5.48
70.0,21.97,4.21,11.48
146.0,11.68,7.3,4.18
125.0,26.88,6.6,11.9
137.0,104.8,13.2,37.8
73.0,29.98,0.4,26.98
30.0,55.8,8.0,20.5
39.0,36.99,6.7,18.3
69.0,49.89,2.75,45.38
147.0,7.09,8.0,2.65
75.0,304.0,3.0,125.8
64.0,16.28,3.2,13.48
73.0,49.99,3.8,29.08
69.0,103.8,15.0,34.98
123.0,10.39,9.0,3.5
30.0,67.0,1.0,58.68
70.0,41.58,4.36,27.98
70.0,59.88,0.8,37.8
22.0,6.09,7.0,2.58
70.0,78.88,2.0,46.7
73.0,47.19,2.7,37.8
5.0,17.58,7.18,8.28
30.0,91.3,7.8,69.8
64.0,18.98,1.03,12.98
91.0,27.13,6.6,12.98
69.0,31.8,10.69,12.58
64.0,10.39,6.0,4.98
13.0,19.48,4.1,10.98
25.0,20.98,20.0,5.8
125.0,53.98,1.5,32.68
73.0,32.53,6.7,15.68
69.0,48.88,2.8,25.8
25.0,16.88,6.77,9.0
70.0,31.88,3.4,20.9
96.0,14.08,1.6,9.8
27.0,5.98,6.0,2.98
69.0,35.33,0.98,26.98
151.0,94.98,2.0,56.8
69.0,49.98,0.02,52.7
30.0,54.5,2.9,37.3
158.0,29.8,12.0,15.6
14.0,14.38,8.5,6.98
55.0,9.78,4.0,6.38
157.0,18.58,0.85,13.68
88.0,22.38,0.7,17.5
69.0,52.98,0.01,56.88
113.0,23.19,1.0,19.18
69.0,44.98,5.3,31.98
109.0,263.8,2.23,189.9
96.0,8.18,8.5,4.56
108.0,42.59,3.34,25.5
25.0,12.78,6.1,7.68
70.0,124.78,0.4,95.98
96.0,25.58,4.7,17.78
70.0,56.98,0.6,46.8
39.0,25.29,6.5,15.56
39.0,27.99,3.8,19.6
64.0,19.48,6.0,12.2
96.0,29.28,9.0,18.5
146.0,10.49,5.2,7.5
64.0,18.69,6.0,11.98
73.0,46.39,5.3,29.9
91.0,11.86,8.6,7.18
89.0,20.49,0.01,16.68
77.0,39.99,1.5,30.98
96.0,8.58,10.0,4.98
73.0,46.39,7.7,30.8
73.0,43.65,1.0,36.29
96.0,13.99,5.0,10.5
69.0,158.8,7.8,167.0
73.0,46.69,9.3,27.89
69.0,73.58,2.3,62.8
25.0,42.98,10.4,29.78
96.0,10.42,11.9,3.38
158.0,39.9,22.0,11.38
58.0,11.78,7.0,6.38
25.0,24.28,8.8,9.3
39.0,36.99,9.2,18.5
69.0,35.38,8.6,17.98
167.0,15.98,1.25,10.88
69.0,46.58,7.2,30.8
73.0,64.66,11.6,4.6
69.0,53.8,7.8,8.38
64.0,12.68,13.0,1.08
73.0,125.2,18.0,6.5
158.0,59.8,15.95,10.58
164.0,14.26,8.82,3.88
57.0,8.97,8.6,1.35
64.0,29.18,8.1,5.68
73.0,61.86,15.3,4.38
25.0,9.48,7.6,3.39
96.0,29.98,3.8,15.88
85.0,119.8,14.1,14.0
70.0,89.78,12.6,14.38
73.0,95.8,15.8,23.8
116.0,7.18,13.0,0.62
123.0,12.78,8.8,1.68
123.0,19.98,13.18,2.6
135.0,10.28,7.83,2.18
123.0,11.85,10.8,1.58
69.0,209.8,5.9,63.8
39.0,33.98,6.9,9.0
70.0,78.88,12.4,40.68
25.0,29.98,5.6,21.68
99.0,12.39,12.0,2.8
135.0,17.78,5.2,6.25
123.0,11.28,9.23,2.6
39.0,19.99,13.0,2.1
68.0,14.58,8.0,3.35
85.0,55.0,10.9,10.3
39.0,27.99,12.0,5.38
155.0,15.32,13.0,1.68
104.0,11.98,6.5,3.28
12.0,7.99,8.0,2.55
70.0,69.8,11.28,13.99
113.0,31.69,3.8,20.8
59.0,13.68,7.1,3.38
55.0,4.79,6.0,1.19
13.0,28.9,17.0,2.4
39.0,22.98,9.0,7.6
73.0,63.96,16.4,10.98
137.0,56.8,16.0,5.2
64.0,19.38,13.0,3.38
5.0,14.98,4.8,6.38
30.0,88.8,21.0,8.7
64.0,21.58,14.3,2.98
81.0,14.88,8.0,5.18
123.0,13.09,6.0,2.98
146.0,4.39,10.0,0.99
22.0,9.29,13.2,2.1
73.0,98.3,22.0,10.8
30.0,125.2,14.5,18.88
73.0,45.7,6.6,16.3
146.0,12.68,6.2,3.98
69.0,28.98,8.0,7.98
22.0,6.69,8.0,1.58
96.0,10.98,3.0,5.78
69.0,54.1,13.77,12.8
70.0,31.28,11.0,9.98
25.0,22.98,6.2,4.58
135.0,12.28,9.1,2.5
73.0,27.8,11.3,5.67
73.0,46.69,8.4,32.68
44.0,6.57,10.7,1.88
99.0,33.38,9.4,5.68
69.0,76.8,14.8,25.58
55.0,14.88,9.0,4.38
64.0,28.33,14.0,6.1
73.0,74.69,0.9,37.88
39.0,20.99,11.0,5.5
55.0,4.79,7.0,1.88
13.0,30.8,11.3,5.78
70.0,33.29,9.0,8.98
91.0,10.28,12.5,2.38
70.0,24.69,4.5,11.88
37.0,39.97,5.0,17.68
25.0,34.98,9.6,12.68
69.0,40.8,6.9,9.78
113.0,23.19,2.0,18.99
69.0,35.38,3.9,15.98
91.0,13.78,7.0,5.68
155.0,16.99,8.7,4.88
123.0,19.28,7.3,7.98
11.0,11.5,17.0,2.88
6.0,29.6,7.3,8.7
85.0,48.8,12.58,14.3
25.0,8.58,5.17,4.98
66.0,11.59,3.6,5.79
156.0,11.88,9.3,3.98
113.0,70.89,5.1,23.8
64.0,20.16,9.0,5.18
9.0,12.88,11.9,4.38
73.0,30.28,0.9,18.88
144.0,10.88,12.0,0.98
59.0,15.2,6.14,7.05
69.0,35.38,7.2,16.4
69.0,36.9,11.3,12.58
116.0,12.38,1.5,7.28
64.0,14.19,2.2,8.98
102.0,15.38,0.73,9.78
91.0,11.39,4.3,5.88
123.0,13.49,12.0,1.38
69.0,26.48,2.5,15.88
96.0,25.68,17.0,6.98
102.0,4.39,9.5,1.58
73.0,84.99,5.7,51.7
88.0,27.48,17.0,3.18
69.0,89.8,12.0,10.38
64.0,17.19,13.0,7.08
37.0,29.97,1.7,17.38
59.0,13.68,16.0,3.98
25.0,19.98,18.69,5.8
39.0,19.99,8.0,4.98
25.0,21.98,6.1,13.68
69.0,124.8,17.0,46.8
160.0,17.98,2.9,12.68
37.0,29.97,1.43,19.98
80.0,21.68,9.2,11.8
25.0,19.48,3.99,12.98
96.0,13.99,8.0,7.58
46.0,6.68,7.9,1.18
69.0,38.28,4.5,17.88
96.0,14.98,6.0,8.88
37.0,38.27,0.39,25.88
116.0,24.98,9.0,4.58
116.0,18.38,15.0,3.38
25.0,29.98,4.9,19.18
69.0,36.08,2.4,24.58
73.0,26.2,9.8,5.98
69.0,31.08,5.1,18.6
73.0,47.89,13.5,22.9
69.0,34.68,6.0,20.8
21.0,10.39,4.5,6.68
63.0,23.46,2.6,13.18
46.0,9.88,8.3,2.7
98.0,33.58,0.41,24.5
108.0,39.69,2.8,25.68
98.0,29.98,0.88,22.0
101.0,12.98,0.68,9.5
13.0,36.98,12.8,17.99
101.0,7.98,4.0,4.88
74.0,6.98,4.8,3.98
39.0,20.9,7.0,4.35
30.0,89.5,7.13,51.88
98.0,34.58,0.65,25.8
96.0,17.98,5.78,11.95
5.0,60.99,17.0,7.8
39.0,10.79,11.3,1.38
69.0,29.38,5.9,15.98
69.0,189.2,1.7,204.0
96.0,15.59,6.0,7.88
73.0,31.89,3.0,22.8
64.0,26.38,11.0,4.68
70.0,42.45,12.0,3.98
91.0,19.68,11.0,5.98
70.0,41.95,0.01,31.8
69.0,31.58,8.8,18.68
73.0,173.7,12.8,16.8
163.0,17.98,10.03,3.3
64.0,9.48,11.0,1.35
70.0,43.09,0.01,32.8
30.0,146.0,20.0,8.5
70.0,99.8,14.4,14.3
70.0,41.58,6.1,23.28
116.0,19.58,11.0,2.88
64.0,14.79,0.03,11.38
64.0,92.5,16.22,9.98
73.0,31.89,5.8,20.65
30.0,95.82,13.2,10.68
85.0,39.8,6.0,9.32
73.0,103.2,15.2,11.6
5.0,37.19,11.0,5.8
69.0,31.28,10.0,16.58
70.0,41.88,0.5,32.5
6.0,30.9,11.5,4.88
102.0,12.99,13.0,2.58
25.0,28.98,9.07,17.8
64.0,14.79,8.6,3.68
160.0,13.86,6.2,8.08
30.0,102.0,21.0,8.8
109.0,315.5,5.0,183.8
30.0,200.4,5.9,25.88
155.0,19.99,11.0,3.4
74.0,8.38,5.8,2.48
73.0,50.69,9.5,29.6
25.0,29.88,10.42,6.38
69.0,73.8,7.6,15.88
69.0,48.8,10.0,6.5
73.0,28.9,8.8,6.28
64.0,95.8,2.6,16.88
73.0,31.89,5.7,21.5
55.0,16.52,6.5,11.9
69.0,145.8,14.7,14.58
91.0,12.98,9.0,1.88
39.0,12.69,5.0,4.98
98.0,34.08,3.09,20.5
30.0,72.62,5.7,13.86
25.0,23.98,15.12,4.6
102.0,14.98,0.01,12.18
137.0,162.0,13.0,58.8
147.0,4.59,6.9,2.07
70.0,50.68,8.8,31.58
69.0,42.9,13.0,12.58
73.0,44.5,8.9,12.98
64.0,23.28,11.0,4.98
96.0,22.98,15.3,2.98
19.0,13.98,3.0,5.88
64.0,27.18,11.0,4.78
57.0,12.38,3.2,7.78
59.0,13.98,8.6,5.38
6.0,24.5,10.0,6.38
64.0,14.79,13.05,3.8
73.0,39.8,7.8,16.9
73.0,39.38,9.9,13.5
70.0,44.38,4.3,33.58
124.0,7.19,10.53,2.8
70.0,54.7,2.7,41.7
73.0,49.96,13.0,15.48
70.0,31.28,9.6,9.88
73.0,83.8,9.0,33.8
64.0,23.49,10.6,9.5
146.0,16.98,13.4,5.58
73.0,43.65,0.01,39.68
60.0,15.58,0.3,9.0
39.0,14.29,6.0,6.58
149.0,5.29,10.0,1.78
137.0,84.8,15.8,21.5
69.0,49.6,6.0,22.88
91.0,9.98,7.1,3.78
91.0,10.98,16.0,3.28
102.0,11.99,5.9,5.6
30.0,68.8,5.0,26.4
64.0,11.59,13.76,4.0
102.0,12.99,9.16,5.6
163.0,16.08,7.8,7.68
73.0,89.8,8.5,31.8
64.0,22.88,12.96,7.18
64.0,22.38,7.0,12.58
135.0,16.68,10.0,5.98
59.0,16.3,12.0,5.9
25.0,75.9,9.3,52.8
101.0,14.39,4.8,9.38
89.0,14.98,8.9,5.5
5.0,44.99,1.5,40.8
146.0,13.99,6.6,7.5
55.0,10.88,8.4,4.98
69.0,24.98,2.5,15.6
163.0,24.68,17.0,6.4
144.0,16.08,3.3,13.5
96.0,10.98,14.01,3.8
102.0,10.58,0.92,6.3
70.0,127.48,0.49,94.98
73.0,69.99,5.0,52.8
101.0,7.38,2.4,5.28
59.0,13.88,0.8,9.98
108.0,40.29,19.9,15.78
70.0,44.19,0.01,33.9
69.0,142.98,5.2,134.5
77.0,24.99,0.08,19.38
39.0,25.29,12.0,13.58
70.0,22.33,0.01,16.8
137.0,109.8,21.5,37.3
70.0,20.31,0.01,15.3
70.0,25.13,0.01,19.0
96.0,19.28,4.0,12.98
102.0,11.78,3.0,8.88
69.0,36.08,2.7,25.8
59.0,12.99,4.5,8.8
73.0,48.69,6.7,31.88
96.0,8.18,8.0,5.08
27.0,3.28,0.5,2.58
64.0,20.79,0.01,16.78
96.0,8.58,5.7,5.58
64.0,27.18,15.0,13.2
70.0,62.68,0.01,51.9
63.0,12.59,4.0,9.58
69.0,46.58,7.8,31.8
69.0,64.68,2.1,47.98
98.0,119.8,0.04,105.8
73.0,75.99,7.0,54.8
25.0,80.5,9.6,58.88
102.0,15.18,6.2,8.98
25.0,50.48,4.4,48.6
158.0,42.88,4.6,27.8
6.0,34.68,2.8,34.8
69.0,99.43,4.8,78.6
137.0,51.8,7.4,15.6
73.0,28.98,5.0,13.88
15.0,8.99,4.7,4.38
73.0,30.98,10.29,12.98
64.0,67.78,13.0,22.98
73.0,39.99,0.9,24.38
69.0,42.9,12.8,17.66
96.0,26.38,8.6,12.99
70.0,27.43,4.7,15.99
69.0,43.68,4.2,24.3
108.0,63.89,0.4,43.68
25.0,13.58,5.08,7.68
25.0,23.98,9.0,10.68
73.0,31.89,3.8,19.88
69.0,31.88,3.7,22.6
69.0,34.68,3.5,21.9
155.0,12.79,7.0,1.78
99.0,21.47,8.0,3.38
31.0,30.0,12.0,2.7
93.0,16.79,2.6,11.27
69.0,43.99,1.3,36.9
113.0,26.97,6.6,16.18
39.0,14.99,8.1,1.59
69.0,35.12,1.6,26.9
70.0,53.9,9.0,8.18
64.0,80.92,14.0,9.5
69.0,35.33,1.32,27.8
73.0,28.5,11.9,4.98
137.0,172.8,17.2,16.8
123.0,14.39,9.6,2.68
156.0,15.79,13.0,2.98
39.0,20.99,8.3,4.1
155.0,22.68,10.0,3.6
11.0,14.39,5.0,4.08
74.0,8.78,5.0,2.98
15.0,11.99,8.0,2.6
102.0,11.78,2.7,8.48
123.0,39.98,7.2,13.88
64.0,11.19,8.0,2.98
163.0,15.28,10.8,4.2
64.0,13.9,6.2,6.08
66.0,9.89,8.0,2.38
25.0,22.98,13.5,3.68
55.0,5.39,3.98,1.98
104.0,14.95,10.0,3.68
88.0,19.98,4.9,5.8
69.0,39.8,12.2,11.5
73.0,35.88,9.0,8.98
85.0,31.18,5.9,14.3
113.0,72.35,10.3,18.9
30.0,114.5,9.8,30.11
64.0,67.78,8.0,26.8
81.0,17.1,12.8,1.88
69.0,27.8,11.0,6.48
123.0,39.68,5.3,15.88
73.0,46.39,2.53,37.88
69.0,49.78,6.7,38.6
55.0,11.98,9.0,3.38
64.0,18.39,10.3,5.98
91.0,23.98,8.3,5.88
89.0,14.99,3.5,6.8
57.0,11.78,8.0,4.88
69.0,118.08,2.4,63.7
125.0,21.38,4.0,10.68
59.0,15.1,5.0,7.58
64.0,23.59,2.4,13.8
39.0,19.68,6.0,9.2
5.0,64.99,13.01,16.8
6.0,27.6,6.5,9.58
116.0,14.98,7.0,7.68
77.0,31.49,4.96,14.98
39.0,15.27,8.0,2.28
73.0,26.68,6.35,12.98
89.0,9.59,10.3,2.68
73.0,33.58,10.0,14.98
25.0,29.88,16.0,5.98
64.0,12.19,6.5,5.48
126.0,16.68,10.0,2.08
146.0,13.99,3.0,8.68
155.0,9.98,8.0,1.28
73.0,49.96,11.0,16.8
96.0,29.28,8.3,15.9
73.0,47.98,2.9,27.98
39.0,10.49,8.0,1.38
135.0,11.88,15.0,1.08
73.0,32.53,9.0,13.8
69.0,38.28,4.0,17.88
113.0,26.67,3.0,16.98
73.0,46.99,0.65,31.98
123.0,17.98,11.4,2.58
6.0,22.78,5.6,11.88
19.0,10.1,4.2,4.88
69.0,36.9,9.38,14.88
91.0,12.39,6.4,5.08
73.0,229.8,18.7,11.8
96.0,15.98,3.0,9.68
25.0,19.98,4.2,13.8
73.0,34.69,5.29,22.58
25.0,19.68,9.29,9.58
91.0,10.86,3.5,6.68
25.0,33.98,10.8,12.68
64.0,33.89,12.0,13.98
96.0,16.69,1.02,12.48
91.0,10.86,5.7,6.38
96.0,13.29,4.6,8.98
91.0,12.28,6.07,6.28
102.0,11.78,5.1,7.5
99.0,18.57,6.0,6.48
70.0,41.98,2.6,30.28
64.0,15.42,3.0,9.9
118.0,34.98,6.3,19.69
137.0,49.8,7.3,13.9
73.0,34.98,13.06,15.65
73.0,34.69,4.7,22.98
25.0,49.9,14.0,20.7
57.0,10.78,1.2,7.58
155.0,11.19,2.9,4.66
64.0,14.98,4.6,9.98
73.0,34.69,5.1,24.58
64.0,23.79,0.01,16.98
73.0,256.35,7.2,46.5
70.0,45.02,0.54,34.28
137.0,218.8,22.2,22.5
163.0,17.98,10.5,2.58
85.0,44.8,7.0,15.8
22.0,6.49,9.0,1.78
108.0,39.69,2.9,25.9
160.0,19.18,1.0,14.18
30.0,53.1,2.1,43.88
39.0,14.99,11.0,1.88
69.0,35.33,0.86,27.8
96.0,26.68,12.0,13.4
96.0,27.58,6.3,19.68
77.0,18.19,3.8,9.98
96.0,17.98,4.88,12.8
66.0,8.79,9.8,2.28
30.0,68.8,8.38,20.98
39.0,23.59,8.0,6.2
63.0,15.96,10.6,8.86
73.0,43.56,7.0,13.88
137.0,188.8,25.8,29.5
73.0,49.46,13.0,11.8
39.0,14.69,11.0,5.3
42.0,17.98,10.0,10.99
64.0,12.48,18.0,2.5
5.0,42.9,13.6,8.8
30.0,92.2,13.8,22.8
96.0,13.99,0.2,12.18
113.0,70.89,15.0,14.9
80.0,23.98,4.0,17.98
73.0,26.68,4.64,12.29
137.0,105.8,12.6,26.8
69.0,30.38,3.0,17.98
27.0,5.28,12.9,1.38
70.0,23.66,5.3,11.38
69.0,75.6,17.6,20.8
99.0,18.57,9.0,7.5
91.0,17.98,2.17,13.98
70.0,44.38,6.0,32.6
113.0,23.19,1.1,19.9
25.0,80.5,5.1,65.88
27.0,6.58,11.8,1.88
6.0,22.5,6.5,7.38
55.0,9.58,7.0,3.98
123.0,10.78,9.0,3.6
18.0,4.57,0.9,4.18
69.0,34.68,7.6,18.98
137.0,39.48,9.7,16.8
66.0,12.39,7.0,4.3
37.0,27.38,9.86,11.88
155.0,8.89,6.0,3.88
137.0,84.8,18.3,27.5
137.0,92.8,10.0,33.9
137.0,79.8,11.9,35.8
30.0,55.4,1.9,51.8
69.0,35.08,8.2,18.58
37.0,29.97,1.8,20.98
113.0,25.17,1.9,18.9
96.0,13.99,4.1,8.8
64.0,23.49,7.6,12.88
25.0,19.28,9.0,8.98
132.0,53.6,3.5,29.99
96.0,15.29,2.0,10.48
137.0,73.58,1.5,56.8
64.0,10.39,9.4,4.68
73.0,43.69,4.2,28.68
73.0,49.99,7.35,28.8
69.0,120.18,5.6,75.88
73.0,27.98,3.16,15.68
158.0,37.89,3.1,29.5
69.0,31.58,6.0,20.88
70.0,84.28,6.6,52.68
30.0,53.1,4.6,43.88
96.0,29.28,4.8,21.8
5.0,44.99,0.48,38.3
91.0,14.99,2.9,11.28
158.0,44.2,6.6,31.88
30.0,126.5,2.2,106.8
73.0,46.39,2.4,36.79
39.0,31.39,9.0,23.18
30.0,58.5,0.9,57.8
145.0,26.08,3.0,20.88
69.0,59.8,11.9,13.98
39.0,19.39,11.9,3.88
39.0,20.99,10.4,5.98
123.0,29.98,6.4,8.98
39.0,23.99,7.6,11.26
73.0,46.66,13.2,12.98
123.0,29.98,8.8,10.98
39.0,26.99,7.1,7.88
13.0,17.68,1.94,10.18
123.0,28.88,8.8,9.88
80.0,18.58,0.8,12.5
81.0,17.1,8.8,1.88
89.0,20.39,5.0,12.28
91.0,12.99,3.0,8.48
30.0,55.0,8.9,27.98
25.0,25.78,3.0,18.5
69.0,32.68,5.25,20.0
96.0,19.98,2.3,14.88
85.0,95.8,16.0,12.98
123.0,19.98,9.0,1.28
102.0,10.88,8.3,1.6
137.0,65.8,17.8,4.58
73.0,88.8,16.0,4.39
5.0,22.19,8.5,2.96
70.0,45.98,6.2,28.98
66.0,5.18,5.8,1.19
69.0,35.38,8.0,16.88
37.0,29.38,7.0,10.48
149.0,10.99,6.5,4.39
123.0,22.68,8.0,9.98
37.0,38.99,10.0,13.98
70.0,39.82,7.9,12.88
80.0,9.68,4.0,4.38
62.0,35.5,2.7,27.88
96.0,19.98,17.8,3.38
129.0,14.88,9.0,4.98
96.0,14.58,6.0,7.28
96.0,22.98,17.8,4.88
96.0,19.28,4.0,12.88
69.0,28.98,9.0,9.78
59.0,7.79,5.5,3.29
22.0,16.69,8.0,4.98
102.0,19.98,6.4,8.55
91.0,22.88,14.7,6.98
91.0,13.5,10.0,5.28
30.0,97.2,8.3,38.8
80.0,18.28,7.8,7.38
64.0,21.51,5.6,13.18
64.0,15.32,1.8,9.38
137.0,88.8,16.0,32.8
66.0,5.49,4.4,2.98
63.0,24.96,4.5,15.68
64.0,14.09,4.7,8.3
6.0,26.98,3.0,17.1
73.0,47.89,8.0,24.8
96.0,16.38,7.28,7.13
69.0,31.48,0.8,21.5
96.0,13.99,9.8,7.3
69.0,40.73,0.8,27.9
69.0,34.68,2.3,22.48
73.0,28.98,2.3,17.6
73.0,31.68,6.6,16.58
96.0,22.98,7.3,9.18
137.0,116.8,11.5,56.8
140.0,29.19,9.0,3.57
73.0,43.69,0.75,27.18
155.0,15.32,8.0,2.58
158.0,92.4,22.0,7.88
69.0,63.78,3.74,42.6
73.0,58.89,4.5,36.8
39.0,36.99,15.0,18.6
42.0,16.99,0.5,13.5
96.0,8.68,3.2,6.18
91.0,10.86,0.01,7.78
69.0,114.8,11.0,15.8
73.0,42.58,5.1,28.8
58.0,9.18,10.0,4.68
96.0,24.98,8.9,12.8
125.0,32.98,1.2,23.79
123.0,31.68,11.8,5.88
70.0,142.4,19.0,9.98
96.0,29.28,3.4,21.38
70.0,96.8,21.0,6.98
69.0,36.8,6.9,8.88
123.0,14.39,12.61,3.48
69.0,59.6,16.5,7.2
69.0,34.48,0.93,26.98
64.0,25.48,13.0,5.3
73.0,46.69,5.5,32.8
69.0,36.08,3.1,26.8
73.0,50.88,1.6,37.8
73.0,66.69,0.17,49.8
135.0,10.48,12.42,1.38
55.0,7.98,5.1,2.39
69.0,57.9,9.4,12.58
30.0,89.5,7.8,56.8
25.0,29.98,9.8,18.98
99.0,18.17,9.7,3.28
69.0,79.8,12.72,11.38
128.0,47.8,16.0,4.78
69.0,87.68,14.0,48.8
37.0,29.38,8.0,10.3
104.0,8.5,7.0,1.58
37.0,38.99,9.2,13.8
15.0,7.89,9.4,2.78
30.0,54.5,5.9,39.8
73.0,23.48,9.8,7.48
73.0,89.8,18.0,9.98
64.0,23.38,9.0,4.58
39.0,25.59,16.0,3.98
96.0,23.98,16.0,3.78
30.0,89.5,9.5,58.8
39.0,19.39,12.0,3.98
5.0,17.88,6.93,5.9
73.0,32.18,14.5,7.88
69.0,53.8,13.0,8.98
22.0,8.69,10.3,2.18
22.0,10.39,7.0,3.48
14.0,14.38,8.2,5.38
69.0,76.8,15.0,12.98
116.0,12.08,14.02,2.58
123.0,12.78,15.7,1.68
70.0,43.16,9.0,10.98
73.0,38.3,12.0,9.88
69.0,53.0,6.5,15.8
69.0,53.0,12.0,13.88
30.0,54.5,6.2,36.8
30.0,54.5,6.0,36.8
158.0,36.5,16.4,6.68
39.0,39.99,18.0,8.98
128.0,49.1,18.0,6.98
102.0,17.69,8.0,6.88
129.0,8.09,2.4,3.5
70.0,51.9,12.0,11.8
30.0,56.5,2.6,47.98
73.0,46.66,14.0,14.8
91.0,11.68,15.9,1.78
30.0,56.5,6.78,43.8
73.0,47.55,1.23,38.8
19.0,5.99,13.0,1.68
163.0,10.68,10.0,2.58
30.0,54.5,2.65,44.68
22.0,5.59,3.4,2.99
64.0,23.99,2.99,13.88
96.0,23.98,12.3,6.98
68.0,11.98,9.0,2.98
55.0,12.78,4.2,5.3
123.0,12.78,9.0,3.18
64.0,78.48,17.0,19.8
73.0,46.66,10.0,13.68
163.0,14.78,6.7,4.38
73.0,22.58,7.0,9.48
73.0,46.66,14.3,13.8
64.0,21.18,13.6,3.78
73.0,35.88,18.0,7.98
135.0,18.08,6.0,6.98
91.0,22.88,9.3,6.98
80.0,18.28,9.1,7.88
99.0,14.17,9.0,4.38
74.0,8.38,7.3,2.98
19.0,5.99,12.0,1.88
25.0,21.98,12.3,6.98
142.0,7.18,8.93,2.88
5.0,14.18,7.0,4.58
73.0,28.98,0.4,18.98
6.0,30.58,4.6,13.8
123.0,10.39,9.0,2.98
158.0,46.9,8.2,15.5
64.0,15.99,8.1,6.68
69.0,44.3,13.0,12.98
129.0,9.29,7.5,4.28
58.0,8.08,13.0,2.38
30.0,56.5,3.9,46.98
22.0,6.49,1.61,4.08
25.0,25.18,13.3,8.68
137.0,109.8,13.8,33.8
30.0,64.8,10.7,27.88
124.0,8.17,6.5,3.88
64.0,29.39,0.01,18.99
30.0,64.1,0.35,59.8
15.0,6.79,9.72,2.98
163.0,12.39,7.0,5.98
45.0,4.68,8.82,1.68
70.0,18.92,6.0,9.98
